,Source,Compound,Negative,Neutral,Positive,Time,Tweet Text
386,@FoxNews,0.8614,0.0,0.636,0.364,Mon Apr 02 13:10:08 +0000 2018,@FoxNews @EricTrump @foxandfriends The Trumps are happy &amp; Putin is happy; everyone else has hair on fire!!!!
387,@FoxNews,-0.4019,0.172,0.828,0.0,Mon Apr 02 13:10:08 +0000 2018,@kayleencaulfiel @BryanJLevek @FoxNews @PressSec @POTUS @foxandfriends Everything is POTUS's fault because the Dems… https://t.co/cGx3Mo3dUh
388,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:08 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
389,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:08 +0000 2018,RT @FoxNews: .@EricTrump on @foxandfriends: “People have jobs once again…People in this country are happy.” https://t.co/vcDU3ff5ug
390,@FoxNews,-0.6249,0.215,0.785,0.0,Mon Apr 02 13:10:08 +0000 2018,@LindseyGrahamSC says pulling out of #Syria ‘the single worst decision’ @realDonaldTrump could make WATCH: @foxnews… https://t.co/OMRD6FtgH1
391,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:06 +0000 2018,RT @FoxNews: .@EricTrump on @foxandfriends: “People have jobs once again…People in this country are happy.” https://t.co/vcDU3ff5ug
392,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:06 +0000 2018,@FoxNews @charliekirk11 DEMS are opposing Trump's untruths to the public about everything. They have to because he… https://t.co/pPtOeljgA8
393,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:06 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
394,@FoxNews,0.3164,0.0,0.797,0.203,Mon Apr 02 13:10:05 +0000 2018,@FoxNews @charliekirk11 @POTUS America is becoming the dream again! #TRUMP2020
395,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:05 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
396,@FoxNews,0.4215,0.0,0.865,0.135,Mon Apr 02 13:10:03 +0000 2018,"RT @ainsleyearhardt: Caravan of immigrants headed to the United States. @dbongino reacts: ""You can't have a country without borders."" @FoxN…"
397,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:02 +0000 2018,RT @NavySailor_75: @FoxNews @EricTrump @foxandfriends Why can't you hire Americans for trump golf courses and wineries? https://t.co/pxg00T…
398,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:01 +0000 2018,@FoxNews I’m with you!!
399,@FoxNews,0.7164,0.0,0.74,0.26,Mon Apr 02 13:10:01 +0000 2018,"RT @drichardson6619: Totally agree with this! 
@GOP @SenateGOP @HouseGOP 
Do your job and protect our people! 

@OANN @FoxNews @seanhannity…"
400,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:50 +0000 2018,RT @Jeffinerca: Decomposition: An Easter Story   via @NYTimes https://t.co/uWFOzC9Akw
401,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:49 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
402,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:45 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
403,@nytimes,0.1531,0.078,0.82,0.102,Mon Apr 02 13:10:42 +0000 2018,"RT @nytimes: A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old who protests: ""They’re l…"
404,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:42 +0000 2018,"RT @USMForum: On April 10, @nytimes human rights reporter @NickKristof speaks at @SouthernMiss. Pulitzer-winner Kristof will talk about sex…"
405,@nytimes,-0.8342,0.425,0.575,0.0,Mon Apr 02 13:10:41 +0000 2018,@DkmGrp @nytimes It is horribly scary and real. The cult will never be convinced though.
406,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:40 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
407,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:40 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
408,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:40 +0000 2018,@realDonaldTrump #Trump @nytimes @CNNPolitics @ABCNews @huffingtonpost @HillaryClinton #HillaryClinton  . Way to go… https://t.co/9TWpBEFtyh
409,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:36 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
410,@nytimes,0.4404,0.0,0.884,0.116,Mon Apr 02 13:10:35 +0000 2018,"@nytimes Good now the price of pork will go down here in this country, beacause we can't sell to China with these tariffs."
411,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:33 +0000 2018,The Kushners Saw Redemption in the White House. It Was a Mirage.   via @NYTimes https://t.co/0zMGi8u3FF
412,@nytimes,0.4926,0.0,0.814,0.186,Mon Apr 02 13:10:33 +0000 2018,"@nytimes it was Easy for me and my firm to ditch it.

Just do it!"
413,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:32 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
414,@nytimes,0.0516,0.0,0.915,0.085,Mon Apr 02 13:10:31 +0000 2018,North Korea Issues Rare Apology Over Media Access to K-Pop Show   via @NYTimes https://t.co/RRDpnZ2v94
415,@nytimes,-0.5859,0.167,0.833,0.0,Mon Apr 02 13:10:27 +0000 2018,RT @nytimes: British officials investigating the poisoning of a former Russian spy believe it's likely that an assassin smeared a nerve age…
416,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:26 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
417,@nytimes,0.8402,0.0,0.654,0.346,Mon Apr 02 13:10:26 +0000 2018,"@linkipod @nytimes You are the pride &amp; joy and true representative for your people... the Poorly Educated.
Have you… https://t.co/aKCfWFJMTq"
418,@nytimes,-0.4939,0.167,0.833,0.0,Mon Apr 02 13:10:24 +0000 2018,@nytimes #2Stupid4Me. 77 y/o moron. Silver lining: he is 77.  Average life expectancy for a white male 79.
419,@nytimes,0.34,0.0,0.848,0.152,Mon Apr 02 13:10:22 +0000 2018,@linkipod @nytimes Well you might want to look up how many of America businesses are owned by foreign countries and… https://t.co/DwS1QMGYfH
420,@nytimes,-0.4767,0.256,0.744,0.0,Mon Apr 02 13:10:21 +0000 2018,"@linkipod @nytimes Hey Russia, this bot’s grammar algorithms are broken."
421,@nytimes,0.5688,0.0,0.521,0.479,Mon Apr 02 13:10:19 +0000 2018,@nytimes @jaketapper So much winning.
422,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:16 +0000 2018,@nytimes Meanwhile Trump products are still made in China.
423,@nytimes,0.5719,0.0,0.812,0.188,Mon Apr 02 13:10:16 +0000 2018,Headlines yesterday -GOP running against @HillaryClinton again.  Just think how happy the MSM will be. @JoeNBC… https://t.co/kQWA2Cq7PB
424,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:15 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
425,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:15 +0000 2018,RT @jishnug1121: How Does CryptoCurrency Work: All the Basics You Need to Know [Video]... https://t.co/uUnNX3pu1x Via @nytimes #bitcoin #li…
426,@nytimes,0.7783,0.0,0.719,0.281,Mon Apr 02 13:10:14 +0000 2018,@nytimes China has some balls.  We have been easy and gracious on them for YEARS and now that we want equality and… https://t.co/4hsyQNjSeF
427,@nytimes,0.1531,0.078,0.82,0.102,Mon Apr 02 13:10:14 +0000 2018,"RT @nytimes: A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old who protests: ""They’re l…"
428,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:14 +0000 2018,@drkerem @Noor_and_Alaa @RedCrescentTR @UNReliefChief @POTUS @Pontifex_it @jeremycorbyn @WhiteHouse… https://t.co/JUaUXpaPg1
429,@nytimes,-0.3612,0.143,0.857,0.0,Mon Apr 02 13:10:13 +0000 2018,"@Ty_Webb69 @nytimes So keep going on the same path, keep getting farther in debt, sounds logical"
430,@nytimes,-0.5106,0.202,0.798,0.0,Mon Apr 02 13:10:12 +0000 2018,"RT @Mondoweiss: A case study in how the @nytimes helped justify Israeli snipers opening fire on nonviolent Palestinian protesters.

https:/…"
431,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:10 +0000 2018,"@Abbas100 @aaronjmate @nytimes .@Abbas100 Name-calling and slinging around the word ‘Zionist,’  AS IF it’s a swear… https://t.co/XwN6IPsU9s"
432,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:09 +0000 2018,@nytimes Why don’t you talk about instead how Trump coincidentally invited Tiffany to Easter gathering probably to… https://t.co/RV11bfZQCU
433,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:08 +0000 2018,RT @TOMASHROLDAN: @XBescos @RaphaelMinder @nytimes @KRLS  https://t.co/PHqJBmtTLE
434,@nytimes,-0.5267,0.198,0.736,0.066,Mon Apr 02 13:10:08 +0000 2018,"RT @nytimes: People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon and Google…"
435,@nytimes,-0.3875,0.107,0.893,0.0,Mon Apr 02 13:10:07 +0000 2018,What’s not to enjoy in this @nytimes story about the influence HAL has had on modern #AI voice agents and how a sli… https://t.co/DA0sOe8ANv
436,@nytimes,0.3804,0.0,0.861,0.139,Mon Apr 02 13:10:05 +0000 2018,How Giancarlo Stanton Let Go of ‘Mike’ and Embraced Who He Is   via @NYTimes very cool https://t.co/cDhpxUDQdU
437,@nytimes,-0.296,0.167,0.833,0.0,Mon Apr 02 13:10:04 +0000 2018,"@Charcutero @nytimes Why does times not report the whole story? Manipulation.
https://t.co/pFrmgxhCA7"
438,@nytimes,-0.6908,0.19,0.81,0.0,Mon Apr 02 13:10:03 +0000 2018,"RT @stephenkinzer: Here's my @nytimes obituary for Gen. Rios Montt, whose murder campaign I watched in #Guatemala in the 80s.  Reagan loved…"
439,@nytimes,-0.34,0.112,0.888,0.0,Mon Apr 02 13:10:02 +0000 2018,"RT @XBescos: ""Arrest of Catalan Leader Tests Spain, Separatists and E.U."" @RaphaelMinder @nytimes 
If Puigdemont @KRLS is returned to Spain…"
440,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:02 +0000 2018,@hypatia264 @nytimes This is a tariff on goods China imports from the us and wouldn’t have direct effect on consume… https://t.co/OmQeDm6zdy
441,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:57 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
442,@nytimes,0.0772,0.0,0.939,0.061,Mon Apr 02 13:09:56 +0000 2018,"@AlMillerMan @123tijn @nytimes The fact is that you just want to own something just because you do. As for hunting,… https://t.co/7qcTawDY7N"
443,@nytimes,-0.3412,0.156,0.844,0.0,Mon Apr 02 13:09:54 +0000 2018,"@TheFakeNed @nytimes @jaketapper I need to use your emojis. But, I am not that bright ...."
444,@nytimes,-0.5267,0.198,0.736,0.066,Mon Apr 02 13:09:52 +0000 2018,"RT @nytimes: People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon and Google…"
445,@nytimes,0.7096,0.049,0.732,0.22,Mon Apr 02 13:09:52 +0000 2018,RT @nytimes: Kim Jong-un attended a K-pop concert. He clapped. He smiled. He even shook hands with members of the popular girl group Red Ve…
446,@nytimes,0.3612,0.0,0.894,0.106,Mon Apr 02 13:09:48 +0000 2018,"RT @nytimes: A 77-year-old who owns an estimated 75 guns: ""It'll go away. Like all the other times.""
A 17-year-old: ""They’re looking for us…"
447,@nytimes,-0.4168,0.117,0.883,0.0,Mon Apr 02 13:09:48 +0000 2018,RT @JennySRP: History will not be kind to those in medicine sweeping ME/CFS under the psychosomatic rug. This is a real neuro-immune illnes…
448,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:48 +0000 2018,@nytimes I remember the last time something was 'too big to fail'.
449,@nytimes,-0.2263,0.275,0.725,0.0,Mon Apr 02 13:09:47 +0000 2018,@nytimes I'm all for screwing Session
450,@nytimes,-0.5994,0.196,0.804,0.0,Mon Apr 02 13:09:46 +0000 2018,@azon1ps @nytimes We’ve always spelled counsil with an “i” and we’ve always been at war with EastAsia
451,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:44 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
452,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:42 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
453,@nytimes,-0.34,0.112,0.888,0.0,Mon Apr 02 13:09:42 +0000 2018,"RT @XBescos: ""Arrest of Catalan Leader Tests Spain, Separatists and E.U."" @RaphaelMinder @nytimes 
If Puigdemont @KRLS is returned to Spain…"
454,@nytimes,-0.1546,0.095,0.833,0.071,Mon Apr 02 13:09:39 +0000 2018,"RT @MinkysHighjinks: “Unraveling a police state is never easy, and just how fraught the process can be has been playing out in a basement c…"
455,@nytimes,0.2023,0.193,0.547,0.259,Mon Apr 02 13:09:38 +0000 2018,"RT @Unbeelievable: Doctors explain why a healthy immune system is crucial for helping ward off colds, flu &amp; illness @nytimes https://t.co/t…"
456,@nytimes,-0.4588,0.224,0.662,0.114,Mon Apr 02 13:09:37 +0000 2018,RT @nytimes: The Compton Cowboys are 10 friends on a mission to combat negative stereotypes about African-Americans and the city of Compton…
457,@nytimes,-0.1546,0.095,0.833,0.071,Mon Apr 02 13:09:37 +0000 2018,"RT @MinkysHighjinks: “Unraveling a police state is never easy, and just how fraught the process can be has been playing out in a basement c…"
458,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:34 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
459,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:33 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
460,@nytimes,0.0772,0.0,0.944,0.056,Mon Apr 02 13:09:33 +0000 2018,"@nytimes Old lady, you are going to go away before these kids go away. You might want to rethink that strategy. The… https://t.co/5dRzlUGUDH"
461,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:31 +0000 2018,"Many Americans Try Retirement, Then Change Their Minds, via @nytimes https://t.co/a0GGfx2Wkm"
462,@nytimes,-0.6908,0.19,0.81,0.0,Mon Apr 02 13:09:29 +0000 2018,"RT @stephenkinzer: Here's my @nytimes obituary for Gen. Rios Montt, whose murder campaign I watched in #Guatemala in the 80s.  Reagan loved…"
463,@nytimes,-0.743,0.231,0.769,0.0,Mon Apr 02 13:09:28 +0000 2018,RT @nytimes: Jared Kushner wants to overhaul the prison system. Jeff Sessions bitterly opposes such a move. That has set the scene for a hi…
464,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:26 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
465,@nytimes,0.2732,0.0,0.851,0.149,Mon Apr 02 13:09:25 +0000 2018,"@nytimes Well they would, wouldn’t they. @PorkyAndBestcom PorkyAndBestcom It’s the guaranteed response. https://t.co/9GArVkHrml"
466,@nytimes,-0.5267,0.198,0.736,0.066,Mon Apr 02 13:09:24 +0000 2018,"RT @nytimes: People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon and Google…"
467,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:23 +0000 2018,@kevinclennon @nytimes @stephenfhayes  https://t.co/OIZ7xYbu2w
468,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:22 +0000 2018,@funder @nytimes @TeaPainUSA @B_Sanders2020
469,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:22 +0000 2018,"RT @nytimes: ""They can pin them on to their shirt collar or bra strap and lean over and take a hit every now and then, and who’s to know?""…"
470,@nytimes,0.4019,0.0,0.856,0.144,Mon Apr 02 13:09:22 +0000 2018,"@wharrrgarrbl @TylerBlackwell4 @nytimes NAZI is an acronym for National Socialists Workers Party or in German, ""Nat… https://t.co/wwlFCif7Ib"
471,@nytimes,0.3182,0.0,0.901,0.099,Mon Apr 02 13:09:21 +0000 2018,"RT @RealGlenMacnow: This Joe Maddon quote from a @TylerKepner story in @nytimes, sums up our fan base:
“The cheesesteak guys aren’t going t…"
472,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:17 +0000 2018,"RT @nytimes: ""They can pin them on to their shirt collar or bra strap and lean over and take a hit every now and then, and who’s to know?""…"
473,@nytimes,-0.6908,0.19,0.81,0.0,Mon Apr 02 13:09:17 +0000 2018,"RT @stephenkinzer: Here's my @nytimes obituary for Gen. Rios Montt, whose murder campaign I watched in #Guatemala in the 80s.  Reagan loved…"
474,@nytimes,-0.3566,0.127,0.873,0.0,Mon Apr 02 13:09:16 +0000 2018,"@hypatia264 @nytimes Now Whole Foods prices are gonna go up also, so now no one can afford them"
475,@nytimes,0.6369,0.0,0.625,0.375,Mon Apr 02 13:09:14 +0000 2018,@Davidontour1 @nytimes Love thy neighbor (aka porn stars)
476,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:11 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
477,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:11 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
478,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:10 +0000 2018,@Ali777_Nakhai @nytimes I don’t need to. I know what happened. You sound lobotomized. I’m not going to listen to anything you say.
479,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:09 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
480,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:08 +0000 2018,@Ty_Webb69 @nytimes Or people with common sense
481,@nytimes,-0.5267,0.198,0.736,0.066,Mon Apr 02 13:09:05 +0000 2018,"RT @nytimes: People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon and Google…"
482,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:05 +0000 2018,RT @nytimes: Why Sinclair made dozens of local TV news anchors recite the same script https://t.co/c0rMxKmTLy
483,@nytimes,-0.5267,0.198,0.736,0.066,Mon Apr 02 13:09:03 +0000 2018,"RT @nytimes: People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon and Google…"
484,@nytimes,-0.5267,0.198,0.736,0.066,Mon Apr 02 13:09:03 +0000 2018,"RT @nytimes: People are increasingly calling for boycotts of the big tech companies. The problem is that Facebook, Apple, Amazon and Google…"
485,@nytimes,0.7896,0.0,0.682,0.318,Mon Apr 02 13:09:02 +0000 2018,"Pro LGBT equality candidate wins big!!   Costa Rica Election Hands Presidency to Governing Party Stalwart, via… https://t.co/FTiblnLYTl"
486,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:59 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
487,@nytimes,0.7334,0.0,0.593,0.407,Mon Apr 02 13:08:59 +0000 2018,"Where Companies Welcome Refugees, the More, the Better   via @NYTimes https://t.co/M6vPJKCWHW"
488,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:59 +0000 2018,"RT @nytimes: Micheal Brown applied to 20 highly selective colleges.
He got into all of them.
They all offered him full rides. https://t.co/…"
489,@nytimes,0.6659,0.159,0.438,0.403,Mon Apr 02 13:08:57 +0000 2018,"@nytimes So much winning, I'm getting tired of so much winning"
490,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:57 +0000 2018,"When Your Baby Is Your Roommate, via @nytimes https://t.co/Rqx23HZV5n"
491,@nytimes,0.6908,0.0,0.749,0.251,Mon Apr 02 13:08:54 +0000 2018,@JudsonK17 @WBUR @nytimes I just saw the announcement the same time you tweeted me haha.  Appreciate the heads up anyway.
492,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:53 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
493,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:52 +0000 2018,"RT @jimenaladu: Recordemos que H. Clinton tenía el 85% de probabilidades de ganar, de acuerdo a @nytimes ... la historia ya la conocemos"
494,@nytimes,-0.357,0.115,0.885,0.0,Mon Apr 02 13:08:52 +0000 2018,"RT @TransEquality: ""[Trump's] latest episode of kick-the-soldier... lays bare that Mr. Trump is never motivated by policy, or research, or…"
495,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:51 +0000 2018,@nytimes @stephenfhayes Don’t the Chinese own most of the US pork farms?
496,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:51 +0000 2018,@The_Lone_Apple @123tijn @nytimes The M-16 is used by the military and is fully automatic. The AR-15 is similar in… https://t.co/7qdhghR8pO
497,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:51 +0000 2018,Whoa! Bulgaria Says French Thinker Was a Secret Agent. She Calls It a ‘Barefaced Lie.’   via @NYTimes https://t.co/YgcyHTFO0M
498,@nytimes,0.0,0.0,1.0,0.0,Mon Apr 02 13:08:50 +0000 2018,RT @nytimes: China just hit back at President Trump’s tariffs on steel and aluminum. The country placed tariffs on pork and 127 other U.S.…
499,@nytimes,0.2023,0.078,0.816,0.106,Mon Apr 02 13:08:46 +0000 2018,RT @JohnColapinto: We live in a world where this is published today in the @nytimes and no one notices or cares. Because what else is new?…
